colour	fill	x	y	group	showSelected1
#ACF222	#ACF222	307.875391876229	179.82698296199	40	102
#ACF222	#ACF222	308.620689655172	183.333333333333	40	102
#A7F325	#A7F325	308.620689655172	183.333333333333	40	104
#A7F325	#A7F325	307.875391876229	186.839683704676	40	104
#A7F325	#A7F325	305.768367296197	189.739754242621	40	104
#A7F325	#A7F325	302.663939606681	191.532096404843	40	104
#A7F325	#A7F325	299.098892558037	191.906797948577	40	104
#A7F325	#A7F325	295.689655172414	190.799069572854	40	104
#A7F325	#A7F325	293.025715565733	188.400447577234	40	104
#A7F325	#A7F325	291.567693097122	185.125675495555	40	104
#A7F325	#A7F325	291.567693097122	181.540991171111	40	104
#A7F325	#A7F325	293.025715565733	178.266219089433	40	104
#A7F325	#A7F325	295.689655172414	175.867597093812	40	104
#A7F325	#A7F325	299.098892558037	174.75986871809	40	104
#A7F325	#A7F325	302.663939606681	175.134570261823	40	104
#A7F325	#A7F325	305.768367296197	176.926912424045	40	104
#A7F325	#A7F325	307.875391876229	179.82698296199	40	104
#A7F325	#A7F325	308.620689655172	183.333333333333	40	104
#A1F328	#A1F328	308.620689655172	183.333333333333	40	106
#A1F328	#A1F328	307.875391876229	186.839683704676	40	106
#A1F328	#A1F328	305.768367296197	189.739754242621	40	106
#A1F328	#A1F328	302.663939606681	191.532096404843	40	106
#A1F328	#A1F328	299.098892558037	191.906797948577	40	106
#A1F328	#A1F328	295.689655172414	190.799069572854	40	106
#A1F328	#A1F328	293.025715565733	188.400447577234	40	106
#A1F328	#A1F328	291.567693097122	185.125675495555	40	106
#A1F328	#A1F328	291.567693097122	181.540991171111	40	106
#A1F328	#A1F328	293.025715565733	178.266219089433	40	106
#A1F328	#A1F328	295.689655172414	175.867597093812	40	106
#A1F328	#A1F328	299.098892558037	174.75986871809	40	106
#A1F328	#A1F328	302.663939606681	175.134570261823	40	106
#A1F328	#A1F328	305.768367296197	176.926912424045	40	106
#A1F328	#A1F328	307.875391876229	179.82698296199	40	106
#A1F328	#A1F328	308.620689655172	183.333333333333	40	106
#9BF32C	#9BF32C	308.620689655172	183.333333333333	40	108
#9BF32C	#9BF32C	307.875391876229	186.839683704676	40	108
#9BF32C	#9BF32C	305.768367296197	189.739754242621	40	108
#9BF32C	#9BF32C	302.663939606681	191.532096404843	40	108
#9BF32C	#9BF32C	299.098892558037	191.906797948577	40	108
#9BF32C	#9BF32C	295.689655172414	190.799069572854	40	108
#9BF32C	#9BF32C	293.025715565733	188.400447577234	40	108
#9BF32C	#9BF32C	291.567693097122	185.125675495555	40	108
#9BF32C	#9BF32C	291.567693097122	181.540991171111	40	108
#9BF32C	#9BF32C	293.025715565733	178.266219089433	40	108
#9BF32C	#9BF32C	295.689655172414	175.867597093812	40	108
#9BF32C	#9BF32C	299.098892558037	174.75986871809	40	108
#9BF32C	#9BF32C	302.663939606681	175.134570261823	40	108
#9BF32C	#9BF32C	305.768367296197	176.926912424045	40	108
#9BF32C	#9BF32C	307.875391876229	179.82698296199	40	108
#9BF32C	#9BF32C	308.620689655172	183.333333333333	40	108
#8AF535	#8AF535	308.620689655172	183.333333333333	40	114
#8AF535	#8AF535	307.875391876229	186.839683704676	40	114
#8AF535	#8AF535	305.768367296197	189.739754242621	40	114
#8AF535	#8AF535	302.663939606681	191.532096404843	40	114
#8AF535	#8AF535	299.098892558037	191.906797948577	40	114
#8AF535	#8AF535	295.689655172414	190.799069572854	40	114
#8AF535	#8AF535	293.025715565733	188.400447577234	40	114
#8AF535	#8AF535	291.567693097122	185.125675495555	40	114
#8AF535	#8AF535	291.567693097122	181.540991171111	40	114
#8AF535	#8AF535	293.025715565733	178.266219089433	40	114
#8AF535	#8AF535	295.689655172414	175.867597093812	40	114
#8AF535	#8AF535	299.098892558037	174.75986871809	40	114
#8AF535	#8AF535	302.663939606681	175.134570261823	40	114
#8AF535	#8AF535	305.768367296197	176.926912424045	40	114
#8AF535	#8AF535	307.875391876229	179.82698296199	40	114
#8AF535	#8AF535	308.620689655172	183.333333333333	40	114
#7BF63C	#7BF63C	308.620689655172	183.333333333333	40	119
#7BF63C	#7BF63C	307.875391876229	186.839683704676	40	119
#7BF63C	#7BF63C	305.768367296197	189.739754242621	40	119
#7BF63C	#7BF63C	302.663939606681	191.532096404843	40	119
#7BF63C	#7BF63C	299.098892558037	191.906797948577	40	119
#7BF63C	#7BF63C	295.689655172414	190.799069572854	40	119
#7BF63C	#7BF63C	293.025715565733	188.400447577234	40	119
#7BF63C	#7BF63C	291.567693097122	185.125675495555	40	119
#7BF63C	#7BF63C	291.567693097122	181.540991171111	40	119
#7BF63C	#7BF63C	293.025715565733	178.266219089433	40	119
#7BF63C	#7BF63C	295.689655172414	175.867597093812	40	119
#7BF63C	#7BF63C	299.098892558037	174.75986871809	40	119
#7BF63C	#7BF63C	302.663939606681	175.134570261823	40	119
#7BF63C	#7BF63C	305.768367296197	176.926912424045	40	119
#7BF63C	#7BF63C	307.875391876229	179.82698296199	40	119
#7BF63C	#7BF63C	308.620689655172	183.333333333333	40	119
#78F63E	#78F63E	308.620689655172	183.333333333333	40	120
#78F63E	#78F63E	307.875391876229	186.839683704676	40	120
#78F63E	#78F63E	305.768367296197	189.739754242621	40	120
#78F63E	#78F63E	302.663939606681	191.532096404843	40	120
#78F63E	#78F63E	299.098892558037	191.906797948577	40	120
#78F63E	#78F63E	295.689655172414	190.799069572854	40	120
#78F63E	#78F63E	293.025715565733	188.400447577234	40	120
#78F63E	#78F63E	291.567693097122	185.125675495555	40	120
#78F63E	#78F63E	291.567693097122	181.540991171111	40	120
#78F63E	#78F63E	293.025715565733	178.266219089433	40	120
#78F63E	#78F63E	295.689655172414	175.867597093812	40	120
#78F63E	#78F63E	299.098892558037	174.75986871809	40	120
#78F63E	#78F63E	302.663939606681	175.134570261823	40	120
#78F63E	#78F63E	305.768367296197	176.926912424045	40	120
#78F63E	#78F63E	307.875391876229	179.82698296199	40	120
#78F63E	#78F63E	308.620689655172	183.333333333333	40	120
#70F643	#70F643	308.620689655172	183.333333333333	40	123
#70F643	#70F643	307.875391876229	186.839683704676	40	123
#70F643	#70F643	305.768367296197	189.739754242621	40	123
#70F643	#70F643	302.663939606681	191.532096404843	40	123
#70F643	#70F643	299.098892558037	191.906797948577	40	123
#70F643	#70F643	295.689655172414	190.799069572854	40	123
#70F643	#70F643	293.025715565733	188.400447577234	40	123
#70F643	#70F643	291.567693097122	185.125675495555	40	123
#70F643	#70F643	291.567693097122	181.540991171111	40	123
#70F643	#70F643	293.025715565733	178.266219089433	40	123
#70F643	#70F643	295.689655172414	175.867597093812	40	123
#70F643	#70F643	299.098892558037	174.75986871809	40	123
#70F643	#70F643	302.663939606681	175.134570261823	40	123
#70F643	#70F643	305.768367296197	176.926912424045	40	123
#70F643	#70F643	307.875391876229	179.82698296199	40	123
#70F643	#70F643	308.620689655172	183.333333333333	40	123
#6DF744	#6DF744	308.620689655172	183.333333333333	40	124
#6DF744	#6DF744	307.875391876229	186.839683704676	40	124
#6DF744	#6DF744	305.768367296197	189.739754242621	40	124
#6DF744	#6DF744	302.663939606681	191.532096404843	40	124
#6DF744	#6DF744	299.098892558037	191.906797948577	40	124
#6DF744	#6DF744	295.689655172414	190.799069572854	40	124
#6DF744	#6DF744	293.025715565733	188.400447577234	40	124
#6DF744	#6DF744	291.567693097122	185.125675495555	40	124
#6DF744	#6DF744	291.567693097122	181.540991171111	40	124
#6DF744	#6DF744	293.025715565733	178.266219089433	40	124
#6DF744	#6DF744	295.689655172414	175.867597093812	40	124
#6DF744	#6DF744	299.098892558037	174.75986871809	40	124
#6DF744	#6DF744	302.663939606681	175.134570261823	40	124
#6DF744	#6DF744	305.768367296197	176.926912424045	40	124
#6DF744	#6DF744	307.875391876229	179.82698296199	40	124
#6DF744	#6DF744	308.620689655172	183.333333333333	40	124
#61F84A	#61F84A	308.620689655172	183.333333333333	40	128
#61F84A	#61F84A	307.875391876229	186.839683704676	40	128
#61F84A	#61F84A	305.768367296197	189.739754242621	40	128
#61F84A	#61F84A	302.663939606681	191.532096404843	40	128
#61F84A	#61F84A	299.098892558037	191.906797948577	40	128
#61F84A	#61F84A	295.689655172414	190.799069572854	40	128
#61F84A	#61F84A	293.025715565733	188.400447577234	40	128
#61F84A	#61F84A	291.567693097122	185.125675495555	40	128
#61F84A	#61F84A	291.567693097122	181.540991171111	40	128
#61F84A	#61F84A	293.025715565733	178.266219089433	40	128
#61F84A	#61F84A	295.689655172414	175.867597093812	40	128
#61F84A	#61F84A	299.098892558037	174.75986871809	40	128
#61F84A	#61F84A	302.663939606681	175.134570261823	40	128
#61F84A	#61F84A	305.768367296197	176.926912424045	40	128
#61F84A	#61F84A	307.875391876229	179.82698296199	40	128
#61F84A	#61F84A	308.620689655172	183.333333333333	40	128
#5CF84D	#5CF84D	308.620689655172	183.333333333333	40	130
#5CF84D	#5CF84D	307.875391876229	186.839683704676	40	130
#5CF84D	#5CF84D	305.768367296197	189.739754242621	40	130
#5CF84D	#5CF84D	302.663939606681	191.532096404843	40	130
#5CF84D	#5CF84D	299.098892558037	191.906797948577	40	130
#5CF84D	#5CF84D	295.689655172414	190.799069572854	40	130
#5CF84D	#5CF84D	293.025715565733	188.400447577234	40	130
#5CF84D	#5CF84D	291.567693097122	185.125675495555	40	130
#5CF84D	#5CF84D	291.567693097122	181.540991171111	40	130
#5CF84D	#5CF84D	293.025715565733	178.266219089433	40	130
#5CF84D	#5CF84D	295.689655172414	175.867597093812	40	130
#5CF84D	#5CF84D	299.098892558037	174.75986871809	40	130
#5CF84D	#5CF84D	302.663939606681	175.134570261823	40	130
#5CF84D	#5CF84D	305.768367296197	176.926912424045	40	130
#5CF84D	#5CF84D	307.875391876229	179.82698296199	40	130
#5CF84D	#5CF84D	308.620689655172	183.333333333333	40	130
#59F84F	#59F84F	308.620689655172	183.333333333333	40	131
#59F84F	#59F84F	307.875391876229	186.839683704676	40	131
#59F84F	#59F84F	305.768367296197	189.739754242621	40	131
#59F84F	#59F84F	302.663939606681	191.532096404843	40	131
#59F84F	#59F84F	299.098892558037	191.906797948577	40	131
#59F84F	#59F84F	295.689655172414	190.799069572854	40	131
#59F84F	#59F84F	293.025715565733	188.400447577234	40	131
#59F84F	#59F84F	291.567693097122	185.125675495555	40	131
#59F84F	#59F84F	291.567693097122	181.540991171111	40	131
#59F84F	#59F84F	293.025715565733	178.266219089433	40	131
#59F84F	#59F84F	295.689655172414	175.867597093812	40	131
#59F84F	#59F84F	299.098892558037	174.75986871809	40	131
#59F84F	#59F84F	302.663939606681	175.134570261823	40	131
#59F84F	#59F84F	305.768367296197	176.926912424045	40	131
#59F84F	#59F84F	307.875391876229	179.82698296199	40	131
#59F84F	#59F84F	308.620689655172	183.333333333333	40	131
#53F952	#53F952	308.620689655172	183.333333333333	40	133
#53F952	#53F952	307.875391876229	186.839683704676	40	133
#53F952	#53F952	305.768367296197	189.739754242621	40	133
#53F952	#53F952	302.663939606681	191.532096404843	40	133
#53F952	#53F952	299.098892558037	191.906797948577	40	133
#53F952	#53F952	295.689655172414	190.799069572854	40	133
#53F952	#53F952	293.025715565733	188.400447577234	40	133
#53F952	#53F952	291.567693097122	185.125675495555	40	133
#53F952	#53F952	291.567693097122	181.540991171111	40	133
#53F952	#53F952	293.025715565733	178.266219089433	40	133
#53F952	#53F952	295.689655172414	175.867597093812	40	133
#53F952	#53F952	299.098892558037	174.75986871809	40	133
#53F952	#53F952	302.663939606681	175.134570261823	40	133
#53F952	#53F952	305.768367296197	176.926912424045	40	133
#53F952	#53F952	307.875391876229	179.82698296199	40	133
#53F952	#53F952	308.620689655172	183.333333333333	40	133
#33FB63	#33FB63	308.620689655172	183.333333333333	40	144
#33FB63	#33FB63	307.875391876229	186.839683704676	40	144
#33FB63	#33FB63	305.768367296197	189.739754242621	40	144
#33FB63	#33FB63	302.663939606681	191.532096404843	40	144
#33FB63	#33FB63	299.098892558037	191.906797948577	40	144
#33FB63	#33FB63	295.689655172414	190.799069572854	40	144
#33FB63	#33FB63	293.025715565733	188.400447577234	40	144
#33FB63	#33FB63	291.567693097122	185.125675495555	40	144
#33FB63	#33FB63	291.567693097122	181.540991171111	40	144
#33FB63	#33FB63	293.025715565733	178.266219089433	40	144
#33FB63	#33FB63	295.689655172414	175.867597093812	40	144
#33FB63	#33FB63	299.098892558037	174.75986871809	40	144
#33FB63	#33FB63	302.663939606681	175.134570261823	40	144
#33FB63	#33FB63	305.768367296197	176.926912424045	40	144
#33FB63	#33FB63	307.875391876229	179.82698296199	40	144
#33FB63	#33FB63	308.620689655172	183.333333333333	40	144
#2BFB68	#2BFB68	308.620689655172	183.333333333333	40	147
#2BFB68	#2BFB68	307.875391876229	186.839683704676	40	147
#2BFB68	#2BFB68	305.768367296197	189.739754242621	40	147
#2BFB68	#2BFB68	302.663939606681	191.532096404843	40	147
#2BFB68	#2BFB68	299.098892558037	191.906797948577	40	147
#2BFB68	#2BFB68	295.689655172414	190.799069572854	40	147
#2BFB68	#2BFB68	293.025715565733	188.400447577234	40	147
#2BFB68	#2BFB68	291.567693097122	185.125675495555	40	147
#2BFB68	#2BFB68	291.567693097122	181.540991171111	40	147
#2BFB68	#2BFB68	293.025715565733	178.266219089433	40	147
#2BFB68	#2BFB68	295.689655172414	175.867597093812	40	147
#2BFB68	#2BFB68	299.098892558037	174.75986871809	40	147
#2BFB68	#2BFB68	302.663939606681	175.134570261823	40	147
#2BFB68	#2BFB68	305.768367296197	176.926912424045	40	147
#2BFB68	#2BFB68	307.875391876229	179.82698296199	40	147
#2BFB68	#2BFB68	308.620689655172	183.333333333333	40	147
#22FC6C	#22FC6C	308.620689655172	183.333333333333	40	150
#22FC6C	#22FC6C	307.875391876229	186.839683704676	40	150
#22FC6C	#22FC6C	305.768367296197	189.739754242621	40	150
#22FC6C	#22FC6C	302.663939606681	191.532096404843	40	150
#22FC6C	#22FC6C	299.098892558037	191.906797948577	40	150
#22FC6C	#22FC6C	295.689655172414	190.799069572854	40	150
#22FC6C	#22FC6C	293.025715565733	188.400447577234	40	150
#22FC6C	#22FC6C	291.567693097122	185.125675495555	40	150
#22FC6C	#22FC6C	291.567693097122	181.540991171111	40	150
#22FC6C	#22FC6C	293.025715565733	178.266219089433	40	150
#22FC6C	#22FC6C	295.689655172414	175.867597093812	40	150
#22FC6C	#22FC6C	299.098892558037	174.75986871809	40	150
#22FC6C	#22FC6C	302.663939606681	175.134570261823	40	150
#22FC6C	#22FC6C	305.768367296197	176.926912424045	40	150
#22FC6C	#22FC6C	307.875391876229	179.82698296199	40	150
#22FC6C	#22FC6C	308.620689655172	183.333333333333	40	150
#0BFE78	#0BFE78	308.620689655172	183.333333333333	40	158
#0BFE78	#0BFE78	307.875391876229	186.839683704676	40	158
#0BFE78	#0BFE78	305.768367296197	189.739754242621	40	158
#0BFE78	#0BFE78	302.663939606681	191.532096404843	40	158
#0BFE78	#0BFE78	299.098892558037	191.906797948577	40	158
#0BFE78	#0BFE78	295.689655172414	190.799069572854	40	158
#0BFE78	#0BFE78	293.025715565733	188.400447577234	40	158
#0BFE78	#0BFE78	291.567693097122	185.125675495555	40	158
#0BFE78	#0BFE78	291.567693097122	181.540991171111	40	158
#0BFE78	#0BFE78	293.025715565733	178.266219089433	40	158
#0BFE78	#0BFE78	295.689655172414	175.867597093812	40	158
#0BFE78	#0BFE78	299.098892558037	174.75986871809	40	158
#0BFE78	#0BFE78	302.663939606681	175.134570261823	40	158
#0BFE78	#0BFE78	305.768367296197	176.926912424045	40	158
#0BFE78	#0BFE78	307.875391876229	179.82698296199	40	158
#0BFE78	#0BFE78	308.620689655172	183.333333333333	40	158
#02F982	#02F982	308.620689655172	183.333333333333	40	165
#02F982	#02F982	307.875391876229	186.839683704676	40	165
#02F982	#02F982	305.768367296197	189.739754242621	40	165
#02F982	#02F982	302.663939606681	191.532096404843	40	165
#02F982	#02F982	299.098892558037	191.906797948577	40	165
#02F982	#02F982	295.689655172414	190.799069572854	40	165
#02F982	#02F982	293.025715565733	188.400447577234	40	165
#02F982	#02F982	291.567693097122	185.125675495555	40	165
#02F982	#02F982	291.567693097122	181.540991171111	40	165
#02F982	#02F982	293.025715565733	178.266219089433	40	165
#02F982	#02F982	295.689655172414	175.867597093812	40	165
#02F982	#02F982	299.098892558037	174.75986871809	40	165
#02F982	#02F982	302.663939606681	175.134570261823	40	165
#02F982	#02F982	305.768367296197	176.926912424045	40	165
#02F982	#02F982	307.875391876229	179.82698296199	40	165
#02F982	#02F982	308.620689655172	183.333333333333	40	165
#05F287	#05F287	308.620689655172	183.333333333333	40	169
#05F287	#05F287	307.875391876229	186.839683704676	40	169
#05F287	#05F287	305.768367296197	189.739754242621	40	169
#05F287	#05F287	302.663939606681	191.532096404843	40	169
#05F287	#05F287	299.098892558037	191.906797948577	40	169
#05F287	#05F287	295.689655172414	190.799069572854	40	169
#05F287	#05F287	293.025715565733	188.400447577234	40	169
#05F287	#05F287	291.567693097122	185.125675495555	40	169
#05F287	#05F287	291.567693097122	181.540991171111	40	169
#05F287	#05F287	293.025715565733	178.266219089433	40	169
#05F287	#05F287	295.689655172414	175.867597093812	40	169
#05F287	#05F287	299.098892558037	174.75986871809	40	169
#05F287	#05F287	302.663939606681	175.134570261823	40	169
#05F287	#05F287	305.768367296197	176.926912424045	40	169
#05F287	#05F287	307.875391876229	179.82698296199	40	169
#05F287	#05F287	308.620689655172	183.333333333333	40	169
#08EA8C	#08EA8C	308.620689655172	183.333333333333	40	173
#08EA8C	#08EA8C	307.875391876229	186.839683704676	40	173
#08EA8C	#08EA8C	305.768367296197	189.739754242621	40	173
#08EA8C	#08EA8C	302.663939606681	191.532096404843	40	173
#08EA8C	#08EA8C	299.098892558037	191.906797948577	40	173
#08EA8C	#08EA8C	295.689655172414	190.799069572854	40	173
#08EA8C	#08EA8C	293.025715565733	188.400447577234	40	173
#08EA8C	#08EA8C	291.567693097122	185.125675495555	40	173
#08EA8C	#08EA8C	291.567693097122	181.540991171111	40	173
#08EA8C	#08EA8C	293.025715565733	178.266219089433	40	173
#08EA8C	#08EA8C	295.689655172414	175.867597093812	40	173
#08EA8C	#08EA8C	299.098892558037	174.75986871809	40	173
#08EA8C	#08EA8C	302.663939606681	175.134570261823	40	173
#08EA8C	#08EA8C	305.768367296197	176.926912424045	40	173
#08EA8C	#08EA8C	307.875391876229	179.82698296199	40	173
#08EA8C	#08EA8C	308.620689655172	183.333333333333	40	173
#0BE58F	#0BE58F	308.620689655172	183.333333333333	40	176
#0BE58F	#0BE58F	307.875391876229	186.839683704676	40	176
#0BE58F	#0BE58F	305.768367296197	189.739754242621	40	176
#0BE58F	#0BE58F	302.663939606681	191.532096404843	40	176
#0BE58F	#0BE58F	299.098892558037	191.906797948577	40	176
#0BE58F	#0BE58F	295.689655172414	190.799069572854	40	176
#0BE58F	#0BE58F	293.025715565733	188.400447577234	40	176
#0BE58F	#0BE58F	291.567693097122	185.125675495555	40	176
#0BE58F	#0BE58F	291.567693097122	181.540991171111	40	176
#0BE58F	#0BE58F	293.025715565733	178.266219089433	40	176
#0BE58F	#0BE58F	295.689655172414	175.867597093812	40	176
#0BE58F	#0BE58F	299.098892558037	174.75986871809	40	176
#0BE58F	#0BE58F	302.663939606681	175.134570261823	40	176
#0BE58F	#0BE58F	305.768367296197	176.926912424045	40	176
#0BE58F	#0BE58F	307.875391876229	179.82698296199	40	176
#0BE58F	#0BE58F	308.620689655172	183.333333333333	40	176
#0DDF93	#0DDF93	308.620689655172	183.333333333333	40	179
#0DDF93	#0DDF93	307.875391876229	186.839683704676	40	179
#0DDF93	#0DDF93	305.768367296197	189.739754242621	40	179
#0DDF93	#0DDF93	302.663939606681	191.532096404843	40	179
#0DDF93	#0DDF93	299.098892558037	191.906797948577	40	179
#0DDF93	#0DDF93	295.689655172414	190.799069572854	40	179
#0DDF93	#0DDF93	293.025715565733	188.400447577234	40	179
#0DDF93	#0DDF93	291.567693097122	185.125675495555	40	179
#0DDF93	#0DDF93	291.567693097122	181.540991171111	40	179
#0DDF93	#0DDF93	293.025715565733	178.266219089433	40	179
#0DDF93	#0DDF93	295.689655172414	175.867597093812	40	179
#0DDF93	#0DDF93	299.098892558037	174.75986871809	40	179
#0DDF93	#0DDF93	302.663939606681	175.134570261823	40	179
#0DDF93	#0DDF93	305.768367296197	176.926912424045	40	179
#0DDF93	#0DDF93	307.875391876229	179.82698296199	40	179
#0DDF93	#0DDF93	308.620689655172	183.333333333333	40	179
#12D59A	#12D59A	308.620689655172	183.333333333333	40	185
#12D59A	#12D59A	307.875391876229	186.839683704676	40	185
#12D59A	#12D59A	305.768367296197	189.739754242621	40	185
#12D59A	#12D59A	302.663939606681	191.532096404843	40	185
#12D59A	#12D59A	299.098892558037	191.906797948577	40	185
#12D59A	#12D59A	295.689655172414	190.799069572854	40	185
#12D59A	#12D59A	293.025715565733	188.400447577234	40	185
#12D59A	#12D59A	291.567693097122	185.125675495555	40	185
#12D59A	#12D59A	291.567693097122	181.540991171111	40	185
#12D59A	#12D59A	293.025715565733	178.266219089433	40	185
#12D59A	#12D59A	295.689655172414	175.867597093812	40	185
#12D59A	#12D59A	299.098892558037	174.75986871809	40	185
#12D59A	#12D59A	302.663939606681	175.134570261823	40	185
#12D59A	#12D59A	305.768367296197	176.926912424045	40	185
#12D59A	#12D59A	307.875391876229	179.82698296199	40	185
#12D59A	#12D59A	308.620689655172	183.333333333333	40	185
#12D39B	#12D39B	308.620689655172	183.333333333333	40	186
#12D39B	#12D39B	307.875391876229	186.839683704676	40	186
#12D39B	#12D39B	305.768367296197	189.739754242621	40	186
#12D39B	#12D39B	302.663939606681	191.532096404843	40	186
#12D39B	#12D39B	299.098892558037	191.906797948577	40	186
#12D39B	#12D39B	295.689655172414	190.799069572854	40	186
#12D39B	#12D39B	293.025715565733	188.400447577234	40	186
#12D39B	#12D39B	291.567693097122	185.125675495555	40	186
#12D39B	#12D39B	291.567693097122	181.540991171111	40	186
#12D39B	#12D39B	293.025715565733	178.266219089433	40	186
#12D39B	#12D39B	295.689655172414	175.867597093812	40	186
#12D39B	#12D39B	299.098892558037	174.75986871809	40	186
#12D39B	#12D39B	302.663939606681	175.134570261823	40	186
#12D39B	#12D39B	305.768367296197	176.926912424045	40	186
#12D39B	#12D39B	307.875391876229	179.82698296199	40	186
#12D39B	#12D39B	308.620689655172	183.333333333333	40	186
#14CF9D	#14CF9D	308.620689655172	183.333333333333	40	188
#14CF9D	#14CF9D	307.875391876229	186.839683704676	40	188
#14CF9D	#14CF9D	305.768367296197	189.739754242621	40	188
#14CF9D	#14CF9D	302.663939606681	191.532096404843	40	188
#14CF9D	#14CF9D	299.098892558037	191.906797948577	40	188
#14CF9D	#14CF9D	295.689655172414	190.799069572854	40	188
#14CF9D	#14CF9D	293.025715565733	188.400447577234	40	188
#14CF9D	#14CF9D	291.567693097122	185.125675495555	40	188
#14CF9D	#14CF9D	291.567693097122	181.540991171111	40	188
#14CF9D	#14CF9D	293.025715565733	178.266219089433	40	188
#14CF9D	#14CF9D	295.689655172414	175.867597093812	40	188
#14CF9D	#14CF9D	299.098892558037	174.75986871809	40	188
#14CF9D	#14CF9D	302.663939606681	175.134570261823	40	188
#14CF9D	#14CF9D	305.768367296197	176.926912424045	40	188
#14CF9D	#14CF9D	307.875391876229	179.82698296199	40	188
#14CF9D	#14CF9D	308.620689655172	183.333333333333	40	188
#1AC1A7	#1AC1A7	308.620689655172	183.333333333333	40	196
#1AC1A7	#1AC1A7	307.875391876229	186.839683704676	40	196
#1AC1A7	#1AC1A7	305.768367296197	189.739754242621	40	196
#1AC1A7	#1AC1A7	302.663939606681	191.532096404843	40	196
#1AC1A7	#1AC1A7	299.098892558037	191.906797948577	40	196
#1AC1A7	#1AC1A7	295.689655172414	190.799069572854	40	196
#1AC1A7	#1AC1A7	293.025715565733	188.400447577234	40	196
#1AC1A7	#1AC1A7	291.567693097122	185.125675495555	40	196
#1AC1A7	#1AC1A7	291.567693097122	181.540991171111	40	196
#1AC1A7	#1AC1A7	293.025715565733	178.266219089433	40	196
#1AC1A7	#1AC1A7	295.689655172414	175.867597093812	40	196
#1AC1A7	#1AC1A7	299.098892558037	174.75986871809	40	196
#1AC1A7	#1AC1A7	302.663939606681	175.134570261823	40	196
#1AC1A7	#1AC1A7	305.768367296197	176.926912424045	40	196
#1AC1A7	#1AC1A7	307.875391876229	179.82698296199	40	196
#1AC1A7	#1AC1A7	308.620689655172	183.333333333333	40	196
#1BBFA8	#1BBFA8	308.620689655172	183.333333333333	40	197
#1BBFA8	#1BBFA8	307.875391876229	186.839683704676	40	197
#1BBFA8	#1BBFA8	305.768367296197	189.739754242621	40	197
#1BBFA8	#1BBFA8	302.663939606681	191.532096404843	40	197
#1BBFA8	#1BBFA8	299.098892558037	191.906797948577	40	197
#1BBFA8	#1BBFA8	295.689655172414	190.799069572854	40	197
#1BBFA8	#1BBFA8	293.025715565733	188.400447577234	40	197
#1BBFA8	#1BBFA8	291.567693097122	185.125675495555	40	197
#1BBFA8	#1BBFA8	291.567693097122	181.540991171111	40	197
#1BBFA8	#1BBFA8	293.025715565733	178.266219089433	40	197
#1BBFA8	#1BBFA8	295.689655172414	175.867597093812	40	197
#1BBFA8	#1BBFA8	299.098892558037	174.75986871809	40	197
#1BBFA8	#1BBFA8	302.663939606681	175.134570261823	40	197
#1BBFA8	#1BBFA8	305.768367296197	176.926912424045	40	197
#1BBFA8	#1BBFA8	307.875391876229	179.82698296199	40	197
#1BBFA8	#1BBFA8	308.620689655172	183.333333333333	40	197
#1EB9AC	#1EB9AC	308.620689655172	183.333333333333	40	200
#1EB9AC	#1EB9AC	307.875391876229	186.839683704676	40	200
#1EB9AC	#1EB9AC	305.768367296197	189.739754242621	40	200
#1EB9AC	#1EB9AC	302.663939606681	191.532096404843	40	200
#1EB9AC	#1EB9AC	299.098892558037	191.906797948577	40	200
#1EB9AC	#1EB9AC	295.689655172414	190.799069572854	40	200
#1EB9AC	#1EB9AC	293.025715565733	188.400447577234	40	200
#1EB9AC	#1EB9AC	291.567693097122	185.125675495555	40	200
#1EB9AC	#1EB9AC	291.567693097122	181.540991171111	40	200
#1EB9AC	#1EB9AC	293.025715565733	178.266219089433	40	200
#1EB9AC	#1EB9AC	295.689655172414	175.867597093812	40	200
#1EB9AC	#1EB9AC	299.098892558037	174.75986871809	40	200
#1EB9AC	#1EB9AC	302.663939606681	175.134570261823	40	200
#1EB9AC	#1EB9AC	305.768367296197	176.926912424045	40	200
#1EB9AC	#1EB9AC	307.875391876229	179.82698296199	40	200
#1EB9AC	#1EB9AC	308.620689655172	183.333333333333	40	200
#25A9B6	#25A9B6	308.620689655172	183.333333333333	40	209
#25A9B6	#25A9B6	307.875391876229	186.839683704676	40	209
#25A9B6	#25A9B6	305.768367296197	189.739754242621	40	209
#25A9B6	#25A9B6	302.663939606681	191.532096404843	40	209
#25A9B6	#25A9B6	299.098892558037	191.906797948577	40	209
#25A9B6	#25A9B6	295.689655172414	190.799069572854	40	209
#25A9B6	#25A9B6	293.025715565733	188.400447577234	40	209
#25A9B6	#25A9B6	291.567693097122	185.125675495555	40	209
#25A9B6	#25A9B6	291.567693097122	181.540991171111	40	209
#25A9B6	#25A9B6	293.025715565733	178.266219089433	40	209
#25A9B6	#25A9B6	295.689655172414	175.867597093812	40	209
#25A9B6	#25A9B6	299.098892558037	174.75986871809	40	209
#25A9B6	#25A9B6	302.663939606681	175.134570261823	40	209
#25A9B6	#25A9B6	305.768367296197	176.926912424045	40	209
#25A9B6	#25A9B6	307.875391876229	179.82698296199	40	209
#25A9B6	#25A9B6	308.620689655172	183.333333333333	40	209
#29A0BC	#29A0BC	308.620689655172	183.333333333333	40	214
#29A0BC	#29A0BC	307.875391876229	186.839683704676	40	214
